created_at,entry_id,field1,field2
2018-12-27 11:30:23 UTC,165,23.9,82.7
2018-12-27 11:30:42 UTC,166,23.9,82.7
2018-12-27 11:31:01 UTC,167,23.9,82.8
2018-12-27 11:31:20 UTC,168,23.9,82.8
2018-12-27 11:31:39 UTC,169,23.9,82.8
2018-12-27 11:31:58 UTC,170,23.9,82.8
2018-12-27 11:32:18 UTC,171,23.9,82.7
2018-12-27 11:32:37 UTC,172,23.9,82.7
2018-12-27 11:32:57 UTC,173,23.9,82.7
2018-12-27 11:33:16 UTC,174,23.9,82.8
2018-12-27 11:33:35 UTC,175,23.9,82.8
2018-12-27 11:33:54 UTC,176,23.9,82.8
2018-12-27 11:34:32 UTC,177,23.9,82.8
2018-12-27 11:34:51 UTC,178,23.9,82.8
2018-12-27 11:35:10 UTC,179,23.9,82.8
2018-12-27 11:35:30 UTC,180,23.9,82.8
2018-12-27 11:35:49 UTC,181,23.9,82.8
